report_date,location,location_type,data_field,data_field_code,value,unit
09/04/2016,Colombia-Caldas-San_Jose,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Caldas-Villamaria,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Caloto,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Guapi,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Inza,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Jambalo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-La_Sierra,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Patia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Timbio,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cauca-Toribio,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Chipaque,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Choachi,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Gachala,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Guacheta,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-La_Calera,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Macheta,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Quetame,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Cundinamarca-Sesquile,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Choco-Bajo_Baudo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Choco-Certegui,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Choco-Condoto,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Choco-Medio_Baudo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Choco-Unguia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Huila-Isnos,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Buesaco,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Ipiales,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Francisco_Pizarro,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Policarpa,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Providencia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Puerres,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-Sandona,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-San_Lorenzo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Narino-San_Pedro_De_Cartago,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Norte_Santander-Chitaga,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Quindio-Buenavista,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Quindio-Cordoba,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Risaralda-Apia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Risaralda-Quinchia,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Aratoca,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Cerrito,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Charala,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Concepcion,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Galan,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Guavata,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Gsepsa,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Jesus_Maria,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-La_Belleza,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Matanza,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Molagavita,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Palmar,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Pinchote,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Puente_Nacional,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Puerto_Parra,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Sucre,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Santander-Valle_De_San_Jose,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Tolima-Anzoategui,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Tolima-Herveo,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Tolima-Santa_Isabel,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Arauca-Puerto_Rondon,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Amazonas-Puerto_Narino,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Guainia-Unknown,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Guaviare-Unknown,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Guaviare-Calamar,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Guaviare-Miraflores,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Colombia-Vichada-Unknown,municipality,zika_suspected,CO0003,1,cases
09/04/2016,Dominican_Republic,country,gbs_confirmed_cumulative,DO0020,1,cases
09/04/2016,Dominican_Republic-Distrito_Nacional,province,gbs_confirmed_cumulative,DO0020,1,cases
09/04/2016,Dominican_Republic-Pedernales,province,gbs_reported,DO0010,1,cases
09/04/2016,Dominican_Republic-Pedernales,province,gbs_reported_cumulative,DO0014,1,cases
09/04/2016,Dominican_Republic-San_Juan,province,gbs_reported_cumulative,DO0014,1,cases
09/04/2016,Dominican_Republic-La_Altagracia,province,total_zika_new_suspected,DO0001,1,cases
09/04/2016,Dominican_Republic-La_Vega,province,total_zika_new_suspected,DO0001,1,cases
09/04/2016,Dominican_Republic-Hermanas_Mirabal,province,total_zika_new_suspected,DO0001,1,cases
09/04/2016,Dominican_Republic-San_Jose_de_Ocoa,province,total_zika_new_suspected,DO0001,1,cases
09/04/2016,Dominican_Republic-Duarte,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Espaillat,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-La_Romana,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Pedernales,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Peravia,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Puerto_Plata,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Hermanas_Mirabal,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-San_Cristobal,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-San_Juan,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-San_Pedro_de_Macoris,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Sanchez_Ramirez,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Santiago,province,zika_confirmed_pcr_cumulative,DO0006,1,cases
09/04/2016,Dominican_Republic-Azua,province,zika_confirmed_pregnant_cumulative,DO0017,1,cases
09/04/2016,Dominican_Republic-Baoruco,province,zika_confirmed_pregnant_cumulative,DO0017,1,cases
09/04/2016,Dominican_Republic-La_Altagracia,province,zika_confirmed_pregnant_cumulative,DO0017,1,cases
09/04/2016,Dominican_Republic-Sanchez_Ramirez,province,zika_confirmed_pregnant_cumulative,DO0017,1,cases
09/04/2016,Dominican_Republic-Espaillat,province,zika_suspected_pregnant,DO0008,1,cases
09/04/2016,Dominican_Republic-La_Romana,province,zika_suspected_pregnant,DO0008,1,cases
09/04/2016,Dominican_Republic-La_Vega,province,zika_suspected_pregnant,DO0008,1,cases
09/04/2016,Dominican_Republic-Puerto_Plata,province,zika_suspected_pregnant,DO0008,1,cases
09/04/2016,Dominican_Republic-Baoruco,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Espaillat,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Pedernales,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Peravia,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-San_Cristobal,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Sanchez_Ramirez,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Santiago,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-Monsenor_Nouel,province,zika_suspected_pregnant_cumulative,DO0007,1,cases
09/04/2016,Dominican_Republic-El_Seibo,province,zika_suspected_cumulative,DO0005,1,cases
09/04/2016,Dominican_Republic-San_Juan,province,zika_suspected_cumulative,DO0005,1,cases
09/04/2016,Dominican_Republic-Hato_Mayor,province,zika_suspected_cumulative,DO0005,1,cases
09/04/2016,Dominican_Republic-El_Seibo,province,zika_suspected_4weeks,DO0024,1,cases
09/04/2016,Dominican_Republic-Independencia,province,zika_suspected_4weeks,DO0024,1,cases
09/04/2016,Dominican_Republic-Maria_Trinidad_Sanchez,province,zika_suspected_4weeks,DO0024,1,cases
09/04/2016,Dominican_Republic-Monte_Plata,province,zika_suspected_4weeks,DO0024,1,cases
09/04/2016,Dominican_Republic-Pedernales,province,gbs_reported_4weeks,DO0025,1,cases
09/04/2016,El_Salvador-La_Paz,department,cumulative_suspected_pregnant,SV0011,1,cases
09/04/2016,El_Salvador-Guatemala,department,cumulative_suspected_pregnant,SV0011,1,cases
09/04/2016,El_Salvador-La_Union,department,cumulative_suspected_pregnant,SV0011,1,cases
09/04/2016,Mexico-Jalisco,state,weekly_zika_confirmed,MX0001,1,cases
09/04/2016,Mexico-Nayarit,state,yearly_cumulative_female,MX0002,1,cases
09/04/2016,Mexico-Yucatan,state,yearly_cumulative_female,MX0002,1,cases
09/04/2016,Mexico-Sinaloa,state,yearly_cumulative_male,MX0003,1,cases
09/04/2016,Mexico-Tabasco,state,yearly_cumulative_male,MX0003,1,cases
09/04/2016,Mexico-Veracruz_de_Ignacio_de_la_Llave,state,yearly_cumulative_male,MX0003,1,cases
09/04/2016,United_States-Florida-Clay_County,county,yearly_reported_travel_cases,US0003,1,cases
09/04/2016,United_States-Florida-Collier_County,county,yearly_reported_travel_cases,US0003,1,cases
09/04/2016,United_States-Florida-SantaRosa_County,county,yearly_reported_travel_cases,US0003,1,cases
09/04/2016,United_States-Florida-Seminole_County,county,yearly_reported_travel_cases,US0003,1,cases
09/04/2016,United_States-Florida-StJohns_County,county,yearly_reported_travel_cases,US0003,1,cases
06/04/2016,United_States-Puerto_Rico,territory,zika_reported_local,US0002,325,cases
06/04/2016,Ecuador,country,total_zika_suspected_cumulative,EC0001,139,cases
06/04/2016,Ecuador,country,total_zika_confirmed_cumulative,EC0002,91,cases
06/04/2016,United_States-Florida,state,zika_reported_travel,US0001,78,cases
06/04/2016,United_States-New_York,state,zika_reported_travel,US0001,55,cases
06/04/2016,United_States-California,state,zika_reported_travel,US0001,29,cases
06/04/2016,Ecuador-Esmeraldas,province,total_zika_suspected_cumulative,EC0001,28,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_20-49yrs_F,EC0016,27,cases
06/04/2016,United_States-Texas,state,zika_reported_travel,US0001,27,cases
06/04/2016,Ecuador-Pichincha,province,total_zika_suspected_cumulative,EC0001,25,cases
06/04/2016,Ecuador-Manabi-Portoviejo,county,total_zika_confirmed_autochthonous,EC0003,21,cases
06/04/2016,Ecuador-Manabi,province,total_zika_suspected_cumulative,EC0001,19,cases
06/04/2016,Ecuador-El_Oro,province,total_zika_suspected_cumulative,EC0001,16,cases
06/04/2016,Ecuador-Los_Rios,province,total_zika_suspected_cumulative,EC0001,16,cases
06/04/2016,Ecuador-Guayas-Guayaquil,county,total_zika_confirmed_autochthonous,EC0003,15,cases
06/04/2016,Ecuador-Guayas,province,total_zika_suspected_cumulative,EC0001,14,cases
06/04/2016,Ecuador-Pichincha-Quito,county,total_zika_confirmed_imported,EC0004,14,cases
06/04/2016,United_States-American_Samoa,territory,zika_reported_local,US0002,14,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_20-49yrs_M,EC0017,13,cases
06/04/2016,United_States-Minnesota,state,zika_reported_travel,US0001,12,cases
06/04/2016,United_States-Pennsylvania,state,zika_reported_travel,US0001,12,cases
06/04/2016,United_States-US_Virgin_Islands,territory,zika_reported_local,US0002,12,cases
06/04/2016,United_States-Georgia,state,zika_reported_travel,US0001,11,cases
06/04/2016,United_States-Illinois,state,zika_reported_travel,US0001,10,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_50-64yrs_M,EC0019,9,cases
06/04/2016,United_States-Ohio,state,zika_reported_travel,US0001,9,cases
06/04/2016,United_States-North_Carolina,state,zika_reported_travel,US0001,8,cases
06/04/2016,United_States-Virginia,state,zika_reported_travel,US0001,8,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_10-14yrs_F,EC0012,7,cases
06/04/2016,United_States-Massachusetts,state,zika_reported_travel,US0001,7,cases
06/04/2016,Ecuador-Los_Rios-Ventanas,county,total_zika_confirmed_autochthonous,EC0003,6,cases
06/04/2016,Ecuador-Pichincha-Quito,county,total_zika_confirmed_autochthonous,EC0003,6,cases
06/04/2016,Ecuador,country,total_zika_confirmed_pregnant,EC0005,6,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_1-4yrs_M,EC0009,6,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_15-19yrs_F,EC0014,6,cases
06/04/2016,United_States-Indiana,state,zika_reported_travel,US0001,6,cases
06/04/2016,United_States-Maryland,state,zika_reported_travel,US0001,6,cases
06/04/2016,United_States-Oregon,state,zika_reported_travel,US0001,6,cases
06/04/2016,Ecuador-Orellana,province,total_zika_suspected_cumulative,EC0001,5,cases
06/04/2016,Ecuador-Sucumbios,province,total_zika_suspected_cumulative,EC0001,5,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_5-9yrs_M,EC0011,5,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_15-19yrs_M,EC0015,5,cases
06/04/2016,United_States-Hawaii,state,zika_reported_travel,US0001,5,cases
06/04/2016,United_States-New_Jersey,state,zika_reported_travel,US0001,5,cases
06/04/2016,United_States-West_Virginia,state,zika_reported_travel,US0001,5,cases
06/04/2016,Ecuador-Los_Rios,province,total_zika_confirmed_pregnant,EC0005,4,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_10-14yrs_M,EC0013,4,cases
06/04/2016,United_States-Iowa,state,zika_reported_travel,US0001,4,cases
06/04/2016,United_States-Louisiana,state,zika_reported_travel,US0001,4,cases
06/04/2016,Ecuador-Santo_Domingo_de_los_Tsachilas,province,total_zika_suspected_cumulative,EC0001,3,cases
06/04/2016,Ecuador-Esmeraldas-Esmeraldas,county,total_zika_confirmed_autochthonous,EC0003,3,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_1-4yrs_F,EC0008,3,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_50-64yrs_F,EC0018,3,cases
06/04/2016,United_States-Delaware,state,zika_reported_travel,US0001,3,cases
06/04/2016,United_States-District_of_Columbia,state,zika_reported_travel,US0001,3,cases
06/04/2016,United_States-Kentucky,state,zika_reported_travel,US0001,3,cases
06/04/2016,United_States-Oklahoma,state,zika_reported_travel,US0001,3,cases
06/04/2016,Ecuador-Galapagos,province,total_zika_suspected_cumulative,EC0001,2,cases
06/04/2016,Ecuador-El_Oro-Machala,county,total_zika_confirmed_autochthonous,EC0003,2,cases
06/04/2016,Ecuador-Galapagos-Santa_Cruz,county,total_zika_confirmed_autochthonous,EC0003,2,cases
06/04/2016,Ecuador-Los_Rios-Buena_Fe,county,total_zika_confirmed_autochthonous,EC0003,2,cases
06/04/2016,Ecuador-Santo_Domingo_de_los_Tsachilas-La_Concordia,county,total_zika_confirmed_autochthonous,EC0003,2,cases
06/04/2016,United_States-Alabama,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Colorado,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Michigan,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Mississippi,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Missouri,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Nebraska,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Nevada,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-New_Hampshire,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Puerto_Rico,territory,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Utah,state,zika_reported_travel,US0001,2,cases
06/04/2016,United_States-Washington,state,zika_reported_travel,US0001,2,cases
06/04/2016,Ecuador-Bolivar,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Canar,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Cotopaxi,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Loja,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Napo,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Santa_Elena,province,total_zika_suspected_cumulative,EC0001,1,cases
06/04/2016,Ecuador-Azuay-Cuenca,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-El_Oro-Pasaje,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Guayas-Daule,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Guayas-General_Antonio_Elizalde,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Los_Rios-Quevedo,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Manabi-Manta,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Manabi-Pedernales,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Manabi-Rocafuerte,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Orellana_Joya_de_los_Sachas,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Pichincha-Mejia,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Sucumbios-Shushufindi,county,total_zika_confirmed_autochthonous,EC0003,1,cases
06/04/2016,Ecuador-Chimborazo-Chunchi,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Guayas-Guayaquil,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Los_Rios-Vinces,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Manabi-Manta,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Manabi-Portoviejo,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Santo_Domingo_de_los_Tsachilas-Santo_Domingo,county,total_zika_confirmed_imported,EC0004,1,cases
06/04/2016,Ecuador-Galapagos,province,total_zika_confirmed_pregnant,EC0005,1,cases
06/04/2016,Ecuador-Pichincha,province,total_zika_confirmed_pregnant,EC0005,1,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_0-11mo_F,EC0006,1,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_over65_F,EC0020,1,cases
06/04/2016,Ecuador,country,total_zika_confirmed_ages_over65_M,EC0021,1,cases
